c_id,company_name,city,relation
CMatched-3897,logistic-natives e.V.,Berlin ,LOBBYIST
CMatched-3898,Sächsischer Handwerkstag e. V.,Dresden,LOBBYIST
CMatched-3899,Sächsischer Handwerkstag e. V.,München,LOBBYIST
CMatched-3900,Bündnis Sorgearbeit fair teilen,Berlin,LOBBYIST
CMatched-3901,UIP - International Union of Wagon Keepers,Brüssel,LOBBYIST
CMatched-3902,VPI - Verband der Güterwagenhalter in Deutschland,Hamburg,CLIENT
CMatched-3903,VPI - Verband der Güterwagenhalter in Deutschland,Hamburg,CLIENT
CMatched-3904,Ärztinnen und Ärzte für individuelle Impfentscheidung e.V.,Berlin,LOBBYIST
CMatched-3905,Hans Bellstedt Public Affairs GmbH,Berlin,CLIENT
CMatched-3906,Hans Bellstedt Public Affairs GmbH,Berlin,CLIENT
CMatched-3907,Zukunft Gas e.V.,Berlin,LOBBYIST
CMatched-3908,GlobalFoundries Dresden Module One LLC & Co. KG,Dresden,LOBBYIST
CMatched-3909,VAIS Verband für Anlagentechnik und IndustrieService e.V.,Düsseldorf,LOBBYIST
CMatched-3910,Teach First Deutschland gemeinnützige GmbH,Berlin,LOBBYIST
CMatched-3911,Asklepios MVZ Niedersachsen GmbH,Goslar,LOBBYIST
CMatched-3912,HAK Beratungs- und Vermögensgesellschaft mbH,Düsseldorf,LOBBYIST
CMatched-3913,BiPRO e.V.,Meerbusch,CLIENT
CMatched-3914,Service-now.com GmbH,München,CLIENT
CMatched-3915,Asklepios Harzkliniken GmbH,Goslar,LOBBYIST
CMatched-3916,Asklepios Harzkliniken GmbH,Kandel,LOBBYIST
CMatched-3917,Verband der Eigentümer von Ferienwohnungen und Ferienhäusern (Fewo-Verband) e.V. ,Berlin,LOBBYIST
CMatched-3918,Montessori Bundesverband Deutschland e.V.,Berlin,LOBBYIST
CMatched-3919,Allianz deutscher Designer AGD,Berlin,LOBBYIST
CMatched-3920,Sudan und Südsudan Forum e.V.,Alfeld,LOBBYIST
CMatched-3921,Köln-Düsseldorfer Deutsche Rheinschiffahrt GmbH,Köln,LOBBYIST
CMatched-3922,Deutscher Spielbankenverband e. V.,Baden-Baden,LOBBYIST
CMatched-3923,Bundesverband für landwirtschaftliche Wildhaltung e. V.,Berlin,LOBBYIST
CMatched-3924,Viessmann Group GmbH & Co. KG,Allendorf (Eder),LOBBYIST
CMatched-3925,ELNET Deutschland e.V.,Berlin,LOBBYIST
CMatched-3926,Viessmann Climate Solutions SE,Allendorf (Eder),LOBBYIST
CMatched-3927,Viessmann Climate Solutions SE,Allendorf,LOBBYIST
CMatched-3928,Unternehmerverband Erotik Gewerbe Deutschland e.V. (UEGD),Hannover,LOBBYIST
CMatched-3929,Deutscher Reiseverband e.V. ,Berlin,LOBBYIST
CMatched-3930,Deutscher Reiseverband e.V. ,Hannover,LOBBYIST
CMatched-3931,Verband der Deutschen Möbelindustrie e.V.,Bad Honnef,LOBBYIST
CMatched-3932,Verband der Deutschen Möbelindustrie e.V.,Berlin,LOBBYIST
CMatched-3933,AT&T Global Network Services Deutschland GmbH,Böblingen,LOBBYIST
CMatched-3934,Landesverband Erneuerbare Energien Niedersachsen/Bremen e.V.,Hannover,LOBBYIST
CMatched-3935,Bundesverband WindEnergie e.V.,Berlin,CLIENT
CMatched-3936,figawa - Bundesvereinigung der Firmen im Gas- und Wasserfach e.V.,Köln,LOBBYIST
CMatched-3937,figawa - Bundesvereinigung der Firmen im Gas- und Wasserfach e.V.,Köln,LOBBYIST
CMatched-3938,L'Oreal Deutschland GmbH,Karlsruhe,LOBBYIST
CMatched-3939,"DGfB e.V., Deutsche Gesellschaft für Beratung - German Association for Counseling",Hürth,LOBBYIST
CMatched-3946,MEDA Pharma GmbH & Co. KG (A Viatris Company),Bad Homburg v. d. Höhe,CLIENT
CMatched-3947,Fortum Deutschland SE,Düsseldorf,LOBBYIST
CMatched-3950,Deutsche Gesellschaft für Sozialpädiatrie und Jugendmedizin e.V.,Berlin,LOBBYIST
CMatched-3951,Bundesverband des Deutschen Lebensmittelhandels e.V. (BVLH),Berlin,LOBBYIST
CMatched-3954,Avacon AG,Helmstedt,LOBBYIST
CMatched-3955,Vereinigung Rohstoffe und Bergbau e.V.,Berlin,LOBBYIST
CMatched-3956,weil´s hilft. Naturmedizin und Schulmedizin gemeinsam.,Berlin,LOBBYIST
CMatched-3957,GESUNDHEIT AKTIV e.V.,Berlin,CLIENT
CMatched-3958,GESUNDHEIT AKTIV e.V. Anthroposophische Heilkunst,Berlin,LOBBYIST
CMatched-3959,OSF Services Berlin GmbH,Berlin,LOBBYIST
CMatched-3960,Bundesvereinigung gegen Fluglärm e.V.,Ludwigsfelde,LOBBYIST
CMatched-3961,Bundesvereinigung gegen Fluglärm e.V.,Oldenburg,LOBBYIST
CMatched-3962,REGUPOL BSW GmbH,Bad Berleburg,LOBBYIST
CMatched-3963,Raiffeisen Waren-Zentrale Rhein-Main eG,Köln,LOBBYIST
CMatched-3964,AK Rohstoffe,Berlin,LOBBYIST
CMatched-3965,Trägerverein Netzwerk Berlin e.V.,Berlin,LOBBYIST
CMatched-3968,Aktionsbündnis Patientensicherheit,Berlin,LOBBYIST
CMatched-3969,Deutsch-Japanischer Wirtschaftskreis (DJW),Düsseldorf,LOBBYIST
CMatched-3970,Essity Germany GmbH,Mannheim,LOBBYIST
CMatched-3971,Bundesverband der electronic cash - Netzbetreiber (BecN) e.V.,Frankfurt am Main,LOBBYIST
CMatched-3972,Bundesverband der electronic cash - Netzbetreiber (BecN) e.V.,Frankfurt,LOBBYIST
CMatched-3973,NAJU (Naturschutzjugend im NABU),Berlin,LOBBYIST
CMatched-3974,Deutscher Psoriasis Bund e.V. (DPB),Hamburg,LOBBYIST
CMatched-3975,Hasbro Deutschland GmbH ,Neu-Isenburg,LOBBYIST
CMatched-3976,Dierks+Company Rechtsanwaltsgesellschaft mbH,Berlin,LOBBYIST
CMatched-3977,Bauverband Mecklenburg-Vorpommern,Schwerin,LOBBYIST
CMatched-3978,Interessengemeinschaft Kreditkarten,Frankfurt,LOBBYIST
CMatched-3979,Dierks+Company Consulting GmbH,Berlin,LOBBYIST
CMatched-3980,Dierks+Company Consulting GmbH,Berlin,LOBBYIST
CMatched-3981,Deutsche Gesellschaft für Personalführung,Berlin,LOBBYIST
CMatched-3982,"Verkehrsclub Deutschland (VCD), Landesverband Bayern e.V.",Nürnberg,LOBBYIST
CMatched-3983,Steuerberaterverband Berlin-Brandenburg - Verband der steuerberatenden und wirtschaftsprüfenden Berufe e.V.,Berlin,LOBBYIST
CMatched-3984,BSN medical GmbH,Hamburg,LOBBYIST
CMatched-3985,SdK Schutzgemeinschaft der Kapitalanleger e.V.,München,LOBBYIST
CMatched-3986,Fresenius Kabi Deutschland GmbH,Bad Homburg v.d.H.,LOBBYIST
CMatched-3987,Verband der Automatenkaufleute Berlin und Ostdeutschland e.V.,Berlin,LOBBYIST
CMatched-3988,Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V. (DGKJ),Berlin,LOBBYIST
CMatched-3989,"NaturFreunde Deutschlands Verband für Umweltschutz,  sanften Tourismus, Sport und Kultur Bundesgruppe Deutschland e.V.",Berlin,LOBBYIST
CMatched-3990,Stromnetz Berlin GmbH,Berlin,LOBBYIST
CMatched-3991,Mobil in Deutschland e.V.,München,LOBBYIST
CMatched-3992,LOTTO Hessen,Wiesbaden,LOBBYIST
CMatched-3993,Sächsische Lotto-GmbH,Leipzig,LOBBYIST
CMatched-3994,Sächsische Lotto-GmbH,Leipzig,LOBBYIST
CMatched-3995,Esche Schümann Commichau,Hamburg,LOBBYIST
CMatched-3996,Bundesverband der Wertpapierfirmen e.V. (bwf),Frankfurt am Main,CLIENT
CMatched-3997,Oiltanking GmbH,Hamburg,LOBBYIST
CMatched-3998,Cognos International GmbH,Köln,CLIENT
CMatched-3999,African Tourism Council,Pretoria 0043,CLIENT
CMatched-4000,Global United FC,Moosburg an der Isar,CLIENT
CMatched-4001,NFTE Deutschland,Frankfurt,CLIENT
CMatched-4002,Gesellschaft der Freunde Marokkos ee.V.,Hamburg,CLIENT
CMatched-4003,Pets Deli Tonius GmbH,Berlin,LOBBYIST
CMatched-4004,culture4life GmbH,Berlin,LOBBYIST
CMatched-4005,Senckenberg Gesellschaft für Naturforschung,Frankfurt,LOBBYIST
CMatched-4006,Wirtschaftsvereinigung Metalle e.V.,Berlin,LOBBYIST
CMatched-4007,Wirtschaftsvereinigung Metalle e.V.,Düsseldorf,LOBBYIST
CMatched-4008,Damen Schelde Naval Shipbuilding B.V.,4381 NK Vlissingen / Niederlande,LOBBYIST
CMatched-4009,DAMEN Naval Germany GmbH,Hamburg,LOBBYIST
CMatched-4010,Bundesverband führender Schulfahrtenveranstalter e.V.,Berlin,LOBBYIST
CMatched-4011,Bund Deutscher EinsatzVeteranen e.V.,Berlin,LOBBYIST
CMatched-4012,Verband Wohneigentum e.V.,Bonn,LOBBYIST
CMatched-4013,StoryMachine New Classic GmbH,Berlin,LOBBYIST
CMatched-4014,Pets Deli Tonius GmbH,Berlin,CLIENT
CMatched-4015,Hanseatic Energy Hub GmbH,Hamburg,LOBBYIST
CMatched-4016,Vereinigung der Unternehmensverbände für Mecklenburg-Vorpommern e.V.,Schwerin,LOBBYIST
CMatched-4017,Westnetz GmbH,Dortmund,LOBBYIST
CMatched-4018,Dr. Hönle AG,Gilching,LOBBYIST
CMatched-4019,Bundesverband Audiovisuelle Medien e.V.,Hamburg,LOBBYIST
CMatched-4020,Almirall Hermal GmbH,Reinbek,LOBBYIST
CMatched-4021,RPP Deutschland GmbH,Berlin,LOBBYIST
CMatched-4022,PPTA Deutschland e.V.,Berlin,CLIENT
CMatched-4023,PPTA Deutschland e.V.,Berlin,CLIENT
CMatched-4024,Alexion Pharma Germany GmbH,München,CLIENT
CMatched-4027,Bristol-Myers Squibb GmbH & Co. KGaA,München,CLIENT
CMatched-4028,Chiesi GmbH,Hamburg,CLIENT
CMatched-4029,Takeda Pharma Vertrieb GmbH & Co. KG,Berlin,CLIENT
CMatched-4030,Takeda Pharma Vertrieb GmbH & Co. KG,Berlin,CLIENT
CMatched-4031,Vertex Pharmaceuticals (Germany) GmbH,München,CLIENT
CMatched-4036,Cepheid GmbH,Krefeld,CLIENT
CMatched-4037,Smith & Nephew GmbH,Hamburg,CLIENT
CMatched-4038,Glaukos Germany GmbH,Wiesbaden,CLIENT
CMatched-4039,Intervet Deutschland GmbH,Unterschleißheim,CLIENT
CMatched-4040,Vereinigung Sportsponsoring-Anbieter e.V.,Berlin,CLIENT
CMatched-4041,Deutsche Fußball Liga GmbH,Frankfurt am Main,CLIENT
CMatched-4042,Deutsche Fußball Liga GmbH,Frankfurt am Main,CLIENT
CMatched-4043,Alexion Pharma GmbH,Zürich (CH),CLIENT
CMatched-4044,Initiative Gesundheitsindustrie Hessen (IGH),Frankfurt,LOBBYIST
CMatched-4045,German Institute for Global and Area Studies (GIGA),Hamburg,LOBBYIST
CMatched-4046,Bundesweite Arbeitsgemeinschaft der Psychosozialen Zentren für Flüchtlinge und Folteropfer (BAfF) e.V.,Berlin,LOBBYIST
CMatched-4047,Handelsverband Hessen e.V. ,Frankfurt am Main,LOBBYIST
CMatched-4050,Stadt Remscheid,Remscheid,CLIENT
CMatched-4051,Klingenstadt Solingen,Solingen,CLIENT
CMatched-4052,Stadt Wuppertal,Wuppertal,CLIENT
CMatched-4053,Bergische Industrie- und Handelskammer Wuppertal-Solingen-Remscheid,Wuppertal,CLIENT
CMatched-4054,Stadtsparkasse Remscheid,Remscheid,CLIENT
CMatched-4055,Stadt-Sparkasse Solingen,Solingen,CLIENT
CMatched-4056,Stadtsparkasse Wuppertal,Wuppertal,CLIENT
CMatched-4057,Callias Foundation,Berlin,LOBBYIST
CMatched-4058,Bundesverband energieeffiziente Gebäudehülle (BUVEG) e.V.,Berlin,LOBBYIST
CMatched-4059,SCHMIDT Gruppe Service GmbH,Coesfeld,LOBBYIST
CMatched-4060,SCHMIDT Gruppe Entertainment GmbH,Monheim am Rhein,CLIENT
CMatched-4061,FitX Deutschland GmbH,Essen,CLIENT
CMatched-4062,Toto-Lotto Niedersachsen GmbH,Hannover,LOBBYIST
CMatched-4063,Toto-Lotto Niedersachsen GmbH,Hannover,LOBBYIST
CMatched-4064,DAPB | Deutsche Agentur für Politikberatung GmbH ,Berlin,LOBBYIST
CMatched-4065,Roche Diagnostics GmbH,"Mannheim,",LOBBYIST
CMatched-4066,Roche Diagnostics GmbH,Mannheim,LOBBYIST
CMatched-4067,Roche Diagnostics Deutschland GmbH,Mannheim,LOBBYIST
CMatched-4068,Roche Diagnostics GmbH,"Mannheim,",CLIENT
CMatched-4069,Roche Diagnostics GmbH,Mannheim,CLIENT
CMatched-4070,wir pflegen - Interessenvertretung und Selbsthilfe pflegender Angehöriger e.V.,Berlin,LOBBYIST
CMatched-4071,wir pflegen - Interessenvertretung und Selbsthilfe pflegender Angehöriger e.V.,Erfurt,LOBBYIST
CMatched-4072,Onyx Germany GmbH,Berlin,LOBBYIST
CMatched-4073,Ökologischer Jagdverband (ÖJV),Wissen,LOBBYIST
CMatched-4074,Kreisbauernschaft Düren,Düren,LOBBYIST
CMatched-4075,DMK Deutsches Milchkontor GmbH,Zeven,LOBBYIST
CMatched-4076,Deutscher Weiterbildungstag e.V.,Berlin,LOBBYIST
CMatched-4077,Verband Spedition und Logistik Baden-Württemberg e.V.,Stuttgart,LOBBYIST
CMatched-4078,European Mar GmbH,Hamburg,LOBBYIST
CMatched-4079,Bundesvereinigung gegen Schienenlärm e.V.,Oldenburg,LOBBYIST
CMatched-4080,Bundesvereinigung gegen Schienenlärm e.V.,Ludwigsfelde,LOBBYIST
CMatched-4081,CARE Deutschland e.V.,Bonn,LOBBYIST
CMatched-4082,CARE Deutschland e.V.,Berlin,LOBBYIST
CMatched-4083,Asklepios Klinik Lindau,Lindau ,LOBBYIST
CMatched-4084,Plattform Forst und Holz,Berlin,LOBBYIST
CMatched-4085,Fraport AG,Frankfurt,LOBBYIST
CMatched-4086,Aspen Institute Deutschland e.V.,Berlin,LOBBYIST
CMatched-4087,LANXESS AG,Köln,LOBBYIST
CMatched-4088,Bundesverband Sanitätsfachhandel ,Köln,LOBBYIST
CMatched-4089,Genossenschaftsverband - Verband der Regionen e.V.,Neu-Isenburg,LOBBYIST
CMatched-4090,Deutsches Pelletinstitut GmbH,Berlin,LOBBYIST
CMatched-4091,Deutsches Pelletinstitut GmbH,Mannheim,LOBBYIST
CMatched-4092,Deutsches Pelletinstitut GmbH,"Mannheim,",LOBBYIST
CMatched-4093,DFL Deutsche Fußball Liga GmbH,Frankfurt am Main,LOBBYIST
CMatched-4094,DFL Deutsche Fußball Liga GmbH,Frankfurt am Main,LOBBYIST
CMatched-4095,DFL Deutsche Fußball Liga GmbH,Frankfurt am Main,LOBBYIST
CMatched-4096,DFL Deutsche Fußball Liga e.V. ,Frankfurt am Main,CLIENT
CMatched-4097,DFL Deutsche Fußball Liga e.V. ,Frankfurt am Main,CLIENT
CMatched-4098,Deutscher Energieholz- und Pellet-Verband (DEPV),Berlin,LOBBYIST
CMatched-4099,Finsbury Glover Hering Europe GmbH,Düsseldorf,LOBBYIST
CMatched-4100,Meyer Burger Technology AG,"Gwatt (Thun), Switzerland",CLIENT
CMatched-4101,Teamviewer Germany GmbH,Göppingen,CLIENT
CMatched-4102,TeamViewer AG,Göppingen,CLIENT
CMatched-4103,Heraeus Business Solutions GmbH,Hanau,CLIENT
CMatched-4104,Heraeus Business Solutions GmbH,Stuttgart,CLIENT
CMatched-4105,Heraeus Business Solutions GmbH,Deizisau,CLIENT
CMatched-4106,Light Progress GmbH,Aschaffenburg,CLIENT
CMatched-4107,RSL Management Corporation,New York ,CLIENT
CMatched-4108,ABB Asea Brown Boveri Ltd.," 8050 Zurich, Switzerland",CLIENT
CMatched-4109,Tronox Holdings plc,"North East Lincolnshire, England, DN40 2PR",CLIENT
CMatched-4110,"Guangdong Midea Electric Co., Ltd.",528311 P.R. China,CLIENT
CMatched-4111,  Trade Republic Bank GmbH,Berlin,CLIENT
CMatched-4112,Marvel Fusion GmbH,München,CLIENT
CMatched-4113,Deutsche Wohnen SE,Berlin,CLIENT
CMatched-4114,Vantage Towers AG,Düsseldorf,CLIENT
CMatched-4115,culture4life GmbH,Berlin,CLIENT
CMatched-4116,Allgemeiner Deutscher Automobil-Club e.V. (ADAC),München,CLIENT
CMatched-4117,AviAlliance,Düsseldorf,CLIENT
CMatched-4118,trivago N.V.,Düsseldorf,CLIENT
CMatched-4120,Springer Nature Group,Berlin,CLIENT
CMatched-4121,RWE,Essen,CLIENT
CMatched-4122,McMakler GmbH,Berlin,CLIENT
CMatched-4123,Vodafone GmbH,Düsseldorf,CLIENT
CMatched-4124,BÄRO GmbH & Co. KG,Leichlingen,CLIENT
CMatched-4126,ICA Traffic,Dortmund,CLIENT
CMatched-4127,GlobalFoundries Dresden Module One LLC & Co. KG,Dresden,CLIENT
CMatched-4128,Booking.com B.V. ,Amsterdam ,CLIENT
CMatched-4129,BlackRock Asset Management Deutschland AG,München,CLIENT
CMatched-4130,Thorn,"Manhattan Beach, CA",CLIENT
CMatched-4131,DuPont Deutschland Holding Gmbh & Co. KG,Neu-Isenburg,CLIENT
CMatched-4132,DuPont Deutschland Holding Gmbh & Co. KG,Wiesbaden,CLIENT
CMatched-4133,Huawei Technologies Deutschland GmbH,Düsseldorf,CLIENT
CMatched-4138,Palantir Technologies GmbH,Frankfurt am Main,CLIENT
CMatched-4140,Goggo Network,Berlin,CLIENT
CMatched-4141,Northland Power UK Limited,London,CLIENT
CMatched-4142,Kohlberg Kravis Roberts GmbH,Frankfurt am Main,CLIENT
CMatched-4143,TikTok Germany GmbH,Berlin,CLIENT
CMatched-4144,Zalando ,Berlin,CLIENT
CMatched-4145,Symbio Infrastructure Limited Partnership,Montreal,CLIENT
CMatched-4147,Intel Germany GmbH & Co. KG,Neubiberg,CLIENT
CMatched-4148,Intel Germany GmbH & Co. KG,Heilbronn,CLIENT
CMatched-4149,Intel Germany GmbH & Co. KG,Böhmenkirch,CLIENT
CMatched-4150,Intel Germany GmbH & Co. KG,"Heilbronn,",CLIENT
CMatched-4151,Intel Germany GmbH & Co. KG,Edingen-Neckarhausen,CLIENT
CMatched-4152,Intel Germany GmbH & Co. KG,"Edingen-Neckarhausen,",CLIENT
CMatched-4153,Henkel AG & Co. KGaA,Düsseldorf,CLIENT
CMatched-4154,Verlag Kiepenheuer & Witsch GmbH & Co. KG,Köln,LOBBYIST
CMatched-4155,KRY | DMS Digital Medical Supply Germany GmbH,Berlin,LOBBYIST
CMatched-4156,KRY | DMS Digital Medical Supply Germany GmbH,Berlin,LOBBYIST
CMatched-4157,GVG e. V.,Berlin,LOBBYIST
CMatched-4158,Bundesverband des Deutschen Textileinzelhandels E.V. (BTE),50825 Köln,LOBBYIST
CMatched-4159,Deutscher Hausärzteverband e.V.,Köln,LOBBYIST
CMatched-4160,Maritimes Cluster Norddeutschland e. V.,Hamburg,LOBBYIST
CMatched-4161,Stiftung zur Förderung der Hochschulrektorenkonferenz,Bonn,LOBBYIST
CMatched-4162,Hochschulrektorenkonferenz,Berlin,CLIENT
CMatched-4165,Arbeitsgemeinschaft bäuerliche Landwirtschaft / Bauernblatt e.V.,Hamm/Westfalen,LOBBYIST
CMatched-4166,REMONDIS Sustainable Services GmbH,Lünen,LOBBYIST
CMatched-4167,Berufsverband der Frauenärzte e.V. ,München,LOBBYIST
CMatched-4168,International Paralympic Committee e.V. (IPC),Bonn,LOBBYIST
CMatched-4169,Zentralverband der Deutschen Elektro- und Informationstechnischen Handwerke ZVEH,Frankfurt am Main,LOBBYIST
CMatched-4170,NETZ Partnerschaft für Entwicklung und Gerechtigkeit e.V.,Wetzlar,LOBBYIST
CMatched-4171,BioNTech SE,Mainz,LOBBYIST
CMatched-4172,BioNTech Europe GmbH,Mainz,LOBBYIST
CMatched-4174,Familienbetriebe Land und Forst Schleswig-Holstein e.V.,Kiel,LOBBYIST
CMatched-4175,Zentralkomitee der deutschen Katholiken e. V. ,Berlin,LOBBYIST
CMatched-4176,KIRCHE IN NOT/Ostpriesterhilfe Deutschland ,München,LOBBYIST
CMatched-4177,Stiftung Naturlandschaften Brandenburg,Potsdam,LOBBYIST
CMatched-4178,opta data Stiftung & Co. KG,Essen,LOBBYIST
CMatched-4179,Bundesverband Alternative Investments e.V.,Bonn,LOBBYIST
CMatched-4180,Bundesverband der Zweithaarspezialisten e. V.,Rosenfeld,LOBBYIST
CMatched-4181,Forum Moderne Landwirtschaft e.V.,Berlin,LOBBYIST
CMatched-4182,Deutscher Buchprüferverband e.V.,Düsseldorf,LOBBYIST
CMatched-4183,Landesverband Verkehrsgewerbe Saarland (LVS) e.V.,Saarbrücken,LOBBYIST
CMatched-4184,Verband der Deutschen Dental-Industrie e.V. (VDDI),Köln,LOBBYIST
CMatched-4185,GRÜNE LIGA e.V.,Berlin,LOBBYIST
CMatched-4186,Deutsche Gesellschaft für Humanes Sterben (DGHS) e.V.,Berlin,LOBBYIST
CMatched-4187,MEDICLIN Fachklinik Rhein/Ruhr,Essen,LOBBYIST
CMatched-4188,Dr. Hoefer-Janker GmbH & Co. Klinik KG,Bonn,LOBBYIST
CMatched-4189,Schweißelektroden-Vereinigung,Düsseldorf,LOBBYIST
CMatched-4190,Pfeifer & Langen GmbH & Co. KG,Köln,LOBBYIST
CMatched-4191,Kampagne für Saubere Kleidung,Berlin,LOBBYIST
CMatched-4192,Eine Welt Forum Düsseldorf e.V.,Düsseldorf,LOBBYIST
CMatched-4193,LOTTO Hamburg GmbH,Hamburg,LOBBYIST
CMatched-4194,The Good Advisory GmbH,Berlin,LOBBYIST
CMatched-4195,Indigo Agriculture Europe GmbH,4052 Basel,CLIENT
CMatched-4196,Deutscher Brownfield Verband e.V.,Gütersloh,LOBBYIST
CMatched-4197,vdw Sachsen Verband der Wohnungs- und Immobilienwirtschaft e.V.,Dresden ,LOBBYIST
CMatched-4198,Charter of Trust,München,LOBBYIST
CMatched-4199,UBW Service GmbH,Stuttgart,LOBBYIST
CMatched-4200,UBW Service GmbH,Bonn,LOBBYIST
CMatched-4201,Forum Luft- und Raumfahrt Baden-Württemberg e.V.,Stuttgart,CLIENT
CMatched-4202,"ZVEI e.V., Landesstelle Baden-Württemberg",Stuttgart,CLIENT
CMatched-4203,Forum Luft- und Raumfahrt Baden-Württemberg e.V.,Stuttgart,CLIENT
CMatched-4204,ZVEI e. V. - Verband der Elektro- und Digitalindustrie,Frankfurt am Main,CLIENT
CMatched-4205,Long COVID Deutschland (LCD),Lemgo,LOBBYIST
CMatched-4206,Portland,Berlin,LOBBYIST
CMatched-4207,Charter of Trust,München,CLIENT
CMatched-4208,#NoNIPT - Bündnis gegen die Kassenfinanzierung des Bluttests auf Trisomien*,Kerpen,LOBBYIST
CMatched-4209,Runder Tisch Zentralamerika,Berlin,LOBBYIST
CMatched-4210,Bundesverband der Angehörigen psychisch erkrankter Menschen e. V.,Bonn,LOBBYIST
CMatched-4211,Energieversorgung Mittelrhein AG,Koblenz am Rhein,LOBBYIST
CMatched-4212,Virchow Foundation für Globale Gesundheit,Berlin,LOBBYIST
CMatched-4213,DEUTZ AG,Köln,LOBBYIST
CMatched-4214,Dachverband Lesben und Alter e. V.,Berlin,LOBBYIST
CMatched-4215,Denkfabrik in der SPD-Bundestagsfraktion,Olching,LOBBYIST
CMatched-4216,European Center for Constitutional and Human Rights,Berlin,LOBBYIST
CMatched-4217,Berufsverband der Augenärzte Deutschlands e.V. (BVA),Düsseldorf,LOBBYIST
CMatched-4218,Deutsche Post AG,Bonn,CLIENT
CMatched-4219,Deutsche Post AG,Bonn,CLIENT
CMatched-4220,Indigo Agriculture Europe GmbH,4052 Basel,LOBBYIST
CMatched-4221,Spitzenorganisation der Filmwirtschaft e. V. (SPIO),Berlin,LOBBYIST
CMatched-4222,Spitzenorganisation der Filmwirtschaft e. V. (SPIO),Wiesbaden,LOBBYIST
CMatched-4223,Bundesverband des Deutschen Exporthandels e.V. (BDEx),Berlin,LOBBYIST
CMatched-4224,DENEFF EDL_HUB ,Berlin,LOBBYIST
CMatched-4225,Asklepios Klinik Uckermark GmbH ,Schwedt,LOBBYIST
CMatched-4226,Deutscher Mittelstands-Bund (DMB) e.V.,Düsseldorf,LOBBYIST
CMatched-4227,Chemetall GmbH,Frankfurt am Main,LOBBYIST
CMatched-4228,HanseWerk aG,Quickborn,LOBBYIST
CMatched-4229,Bundesverband Crowdfunding e. V.,Berlin,LOBBYIST
CMatched-4230,Sächsischer Apothekerverband e. V.,Leipzig,LOBBYIST
CMatched-4231,Sächsischer Apothekerverband e. V.,Berlin,LOBBYIST
CMatched-4232,Sächsischer Apothekerverband e. V.,München,LOBBYIST
CMatched-4233,Aluminium Deutschland e.V.,Düsseldorf,LOBBYIST
CMatched-4234,Verband unabhängiger Musikunternehmer*innen,Berlin,LOBBYIST
CMatched-4235,BayWa Aktiengesellschaft,München,LOBBYIST
CMatched-4236,BayWa Aktiengesellschaft,München,LOBBYIST
CMatched-4237,BayWa Aktiengesellschaft,Stuttgart,LOBBYIST
CMatched-4238,Verband der Südwestdeutschen Wohnungswirtschaft (VdW südwest),Frankfurt,LOBBYIST
CMatched-4239,Alstom Signal GmbH,Braunschweig,LOBBYIST
CMatched-4240,Alstom Transport Deutschland GmbH,Salzgitter,LOBBYIST
CMatched-4241,ISOC.de - Internet Society German Chapter e.V.,Sankt Augustin,LOBBYIST
CMatched-4242,Bundesverband russischsprachiger Eltern e.V.,Köln,LOBBYIST
CMatched-4243,Deutscher Behindertensportverband (DBS) e.V.,Frechen,LOBBYIST
CMatched-4244,Organon Healthcare GmbH,München,LOBBYIST
CMatched-4245,Agora Strategy Group AG,München,LOBBYIST
CMatched-4246,Dataminr,NY 10016 United States of America,CLIENT
CMatched-4247,UniCredit Bank AG,München,LOBBYIST
CMatched-4248,Arbeitgeber- und Wirtschaftsverbände Sachsen-Anhalt e. V.,Magdeburg,LOBBYIST
CMatched-4249,LOAD e.V.,Berlin,LOBBYIST
CMatched-4250,WASH United,Berlin,LOBBYIST
CMatched-4251,PETA Deutschland e.V.,Stuttgart,LOBBYIST
CMatched-4252,PETA Deutschland e.V.,Berlin,LOBBYIST
CMatched-4253,E+S Rückversicherung AG,Hannover,LOBBYIST
CMatched-4254,Alfred Herrhausen Gesellschaft,Berlin,LOBBYIST
CMatched-4255,Bundesverband der Geldwäschebeauftragten (BVGB) e.V.,Berlin,LOBBYIST
CMatched-4256,Deutscher Travel Retail Verband,Hamburg,LOBBYIST
CMatched-4257,heristo ag,Bad Rothenfelde,LOBBYIST
CMatched-4258,Konferenz der Förderbanken Deutschlands e.V.,Hamburg,LOBBYIST
CMatched-4259,Amprion GmbH,Dortmund,LOBBYIST
